,PPO,CPPO,PPO-DeepSeek 10%,PPO-DeepSeek 1%,PPO-DeepSeek 0.1%,CPPO-DeepSeek 10%,CPPO-DeepSeek 1%,CPPO-DeepSeek 0.1%,CPPO-DeepSeek Phase1 EP90,CPPO-DeepSeek Phase1 EP100,CPPO-DeepSeek Phase1 EP110,Nasdaq-100
2019-03-08,1256993.1567193689,1188810.2099499556,1150018.901339239,1164748.2861744144,1200095.94409151,1125427.641328099,1163602.7221653215,1129200.9099608203,1147167.9660814428,1144074.2805676456,1159727.0254134715,1102945.0078613274
2019-03-11,1266231.672333665,1191151.7452245008,1153869.608055327,1167630.316197667,1208549.71191829,1142171.5501953755,1173455.8311946332,1145982.7040211994,1151659.4442964215,1148273.6605420588,1162820.2224056649,1126264.1568758942
2019-03-12,1292179.3008351477,1218290.285461823,1170409.357400961,1178164.3463407026,1213096.6408789798,1150045.7981646103,1180740.9609208493,1154113.4211924863,1158598.7116543255,1152622.7056510767,1169179.8907738603,1132121.8091999562
2019-03-13,1280453.9171315066,1209516.268175541,1166233.1914601494,1178386.7263006193,1215950.956696453,1150791.9671108366,1180826.8282567349,1156050.1511089783,1159758.7339939154,1152857.6835217634,1170498.682418389,1140878.503533644
2019-03-14,1279344.9731708206,1220556.5122180374,1178278.574514508,1188683.2999985095,1228694.230292765,1155040.664998332,1188083.9537312342,1161299.087004818,1162488.8395013274,1153854.2642604287,1169447.502791661,1138682.2293468781
2019-03-15,1276307.0937965438,1216213.1998952562,1176691.7115135714,1190705.4166961743,1227302.4550649424,1152469.928577393,1185648.5507861085,1149086.3365824395,1167256.3086970083,1156961.8810029388,1174316.2470310614,1148740.6753725437
2019-03-18,1278877.9605988136,1210702.0794471803,1170565.8111931416,1190610.6138772597,1233892.2212306322,1157841.1832805488,1173392.5143228972,1164693.4293259142,1163042.9782166905,1154401.9194782563,1173036.9952071027,1151773.2087250373
2019-03-19,1295265.0741521015,1223902.0738013987,1164245.0300469866,1213244.1104193807,1232176.9154816165,1168076.143409013,1167895.4500089316,1177161.1089074377,1173059.4823734353,1165308.8674370556,1185288.1913317055,1155389.066237652
2019-03-20,1308880.4645939844,1129114.081494831,1062238.7974728302,1232614.9900376461,1246445.1289782913,1185983.519266616,1179281.895583516,1194876.82747449,1189637.1427564656,1180336.9737222383,1203699.586859136,1160336.5363579295
2019-03-21,1280919.4983184738,1095661.2458273612,1029679.174605156,1191687.1401255755,1223656.8072640074,1150387.2119815268,1158206.8679539044,1158113.1126800356,1159280.312282058,1147872.3457046042,1169752.0721080855,1178025.9432249574
2019-03-22,1273613.6383703917,1100137.9247160333,1032289.8544579402,1189997.205467468,1217053.3437235253,1142212.760139996,1165805.7522909371,1142309.8684565646,1168617.023538472,1157278.05438779,1178158.0093328063,1151738.6652493095
2019-03-25,1283043.5234872422,1114979.3616654943,1052478.954300437,1185633.9004733157,1229628.8157114314,1156245.8331417122,1180164.220767949,1156120.0628355204,1171238.6761402155,1160171.9226415341,1180511.5322666555,1150308.0280112277
2019-03-26,1267305.2948844507,1099780.2536457037,1042213.96918947,1169435.3103359186,1223148.052200528,1143621.9648949397,1168245.662507709,1137978.252374559,1161847.9043848421,1149522.3070120532,1170437.8921887362,1155683.0695977344
2019-03-27,1280023.1523982736,1108832.6642815014,1051384.3074719792,1171414.174283147,1230378.137056129,1149432.0269945578,1164399.4489665574,1147563.5270536712,1162638.0589326592,1151615.1283728,1173388.8370221998,1148929.2827500168
2019-03-28,1298707.8797624998,1123199.7444784935,1060561.383425248,1181267.4637490364,1241445.6618204778,1164250.6201470206,1171165.6036953048,1167029.7513806124,1168048.450748148,1159256.056362532,1181870.5236179095,1150859.8792267973
2019-03-29,1315996.9812111412,1137854.886379448,1065554.6054571117,1205533.7970226181,1259219.6794105584,1182088.8070255446,1188873.595400104,1189703.674474753,1184821.8955896911,1177480.5125936551,1200866.4940785067,1160025.2612599833
2019-04-01,1310913.9228565304,1132634.231262558,1057706.7496407563,1206797.6862685548,1259129.1184009858,1182408.3330801607,1192118.8865780793,1187697.0568621722,1187433.165202487,1180350.248505096,1202695.8274524377,1175691.3416087218
2019-04-02,1313161.1089020323,1133483.475044195,1057040.1355611084,1217714.7383758563,1264450.0453283058,1185028.6342120818,1197595.1127841412,1199355.5079685524,1192178.4256896204,1184263.9391326495,1207629.650028631,1179027.3969679426
2019-04-03,1297721.2401949577,1133052.4553454458,1054704.1700025094,1210998.1571992473,1255776.3770113317,1177705.8218987877,1185967.526313023,1186423.214954883,1185985.3001823996,1176386.029405543,1194145.201978526,1186153.7927738426
2019-04-04,1306745.0383907387,1143446.4337965285,1072976.6784490338,1220359.1971938526,1269881.71712092,1200415.0929783361,1199032.507211566,1214039.7452306743,1193247.2774661945,1181584.2016414343,1199275.7515919532,1185462.0020999361
2019-04-05,1311365.8630201041,1141894.3474642867,1064140.3772290961,1217377.605314778,1270290.995790517,1203680.3045312902,1199490.2104425922,1213871.6686354852,1192394.765711583,1179155.4013365924,1197439.1823880714,1191478.4776490664
2019-04-08,1307503.7485589986,1138953.9993249294,1056126.1024860423,1212773.5598976347,1259537.0770684767,1185716.1220827152,1196887.3341763048,1190631.3895960364,1190883.9024392336,1178802.975515022,1198840.8593887433,1194764.2530602834
2019-04-09,1324170.881832721,1150522.980897242,1067066.1854124463,1221212.7059463249,1270844.1091684545,1206965.6801923648,1206863.3121851874,1217928.3309798911,1201439.729063662,1190611.699361425,1209928.9266167984,1189851.4031790132
2019-04-10,1318053.172385914,1140552.9750669182,1058707.1081453194,1228136.540593093,1277215.108820287,1202956.9675558868,1199060.213432039,1228031.970546693,1198387.8354665285,1188079.7092118952,1210103.7722053865,1196611.4846156407
2019-04-11,1325537.392160368,1133713.7898494431,1068777.6734473277,1216202.9042513338,1290891.8651019833,1229252.634104932,1196409.9538835352,1258922.5914564072,1189838.6190646172,1175950.1506889302,1200802.306425421,1194001.7634060543
2019-04-12,1330685.0416888804,1135309.927644597,1057748.7620819134,1210262.8888613833,1288699.3449835875,1222652.0145839236,1192668.9509503325,1247856.0511448605,1187060.8386544883,1171850.2140268155,1197611.1806310094,1199230.5709453137
2019-04-15,1318492.1835117836,1131410.240868424,1043876.854498025,1223662.154518567,1285110.9818704037,1212810.1077318746,1188960.8954963293,1230614.1371122487,1192875.7999557196,1178865.7803890314,1206713.4594924927,1199383.0995814712
2019-04-16,1310965.6737643294,1122099.913424238,1037868.0652819072,1213303.5897339198,1280384.3353157607,1191068.9421628688,1158675.7820905636,1196168.0536564114,1178535.5208291567,1162210.1506702094,1192797.4769618972,1203409.2568224517
2019-04-17,1305533.2948358182,1121775.9945816442,1039728.6957378635,1218430.9686677093,1276781.8675416976,1189936.5364178768,1162580.7551028659,1197787.767937726,1177882.449450004,1161587.0325033504,1192841.6304636777,1207495.2126580805
2019-04-18,1306197.9664210253,1133093.8957669404,1046134.9611491815,1238217.737613311,1276869.7962548898,1195166.1093110025,1166300.0432429637,1197046.1114883965,1187863.490211315,1173643.6028275557,1206226.9044298667,1208910.1134238865
2019-04-22,1326423.3752982223,1145847.9732719276,1056256.1627989158,1249217.8804260504,1293177.4801506293,1207964.6796869964,1189389.332365008,1208837.9695682465,1203764.968222825,1191450.9979888962,1224524.738816545,1212647.0266281068
2019-04-23,1310307.629234557,1126426.7333903569,1038910.2259893139,1238902.506622018,1285135.8120613326,1191825.5509337743,1168581.6754981906,1186000.450218482,1193960.2520133678,1179412.1924921486,1214518.080102634,1227931.0561352975
2019-04-24,1316376.4930575676,1126708.8069191845,1046598.8144266665,1236879.5819640658,1290499.8434404486,1198474.8142850015,1170295.5537109624,1200535.5307087342,1184059.777918082,1171909.7317373375,1206832.2264533332,1223796.4323805321
2019-04-25,1319855.3422643591,1134367.8152852687,1049273.9561907724,1246955.509763142,1291524.3638573622,1184992.4719351975,1173661.3893731276,1184910.6712984378,1191312.0552581013,1180785.216797688,1215312.597098772,1228907.331522641
2019-04-26,1322612.4822256553,1132710.9350573674,1048971.6864729768,1240612.9508927674,1287178.2088297354,1181191.8472793163,1176067.4725765327,1178746.3456309086,1187880.027667894,1179505.3253567563,1212562.2546298192,1230441.7527144647
2019-04-29,1315506.6088462512,1129865.13612802,1050129.5317586495,1238475.225872071,1294530.4075296514,1177895.5219352676,1170600.3376940787,1180762.5248071083,1191784.5242291975,1182890.222390889,1217728.7038933106,1232384.8616057865
2019-04-30,1313985.0467074797,1131904.6163297335,1045712.5772586417,1251835.6225248363,1270503.517835128,1169073.605881356,1173643.2018211642,1173428.7294584147,1187861.6451529453,1179581.791799328,1210514.5214273154,1223332.6286464285
2019-05-01,1310958.2267747733,1134587.3315057347,1048228.9213229372,1252538.8115369107,1273987.7201809366,1170691.7868052293,1162300.2606403208,1181520.599096235,1190932.1983317884,1179532.1864532218,1211611.545323194,1218677.6266206456
2019-05-02,1412481.566299523,1199281.2663023449,1046752.5485101294,1278199.9358623084,1295694.7077520727,1202872.7200074298,1181676.338083581,1223765.1743889488,1200373.2868613345,1191176.7626140648,1224856.2242215478,1214308.7213371673
2019-05-03,1397804.3220445488,1192533.3959051257,1057495.442494577,1264439.016194281,1289693.6095631046,1199324.9596354407,1176773.4534508921,1219846.6776183054,1196317.378850384,1185716.998136111,1219113.417184149,1233436.5952967752
2019-05-06,1358113.3821688322,1155760.850866335,1033539.7586248704,1243756.6882848612,1271631.9650576646,1177392.9865491479,1153966.1092859907,1200259.5744445396,1171937.4456850106,1157969.0734843507,1192954.303406711,1225318.1876312555
2019-05-07,1351731.7943785812,1151488.3383606533,1044125.661524546,1232258.7575201758,1270101.6353794292,1187152.2799313255,1150565.4242784414,1196874.615660747,1168794.4849893271,1153674.7301177336,1188565.7350019182,1201117.1052997215
2019-05-08,1356332.7216648965,1151444.3799453229,1038138.6087528042,1225895.2947273531,1273681.6560635332,1185483.7303264302,1152239.097499628,1188932.1303954623,1165741.0019723887,1149909.838733552,1186818.038056852,1197564.116912931
2019-05-09,1373696.1017758795,1158132.908948915,1036847.7395772029,1226073.4481320211,1272335.66663523,1180675.1334688507,1154082.2587322001,1182972.7748032422,1167085.821528699,1149688.7865304654,1190104.763472679,1192093.19799046
2019-05-10,1332183.4907837764,1127125.883301011,1016976.1412840931,1178533.1141350123,1229591.7954931324,1133536.653285052,1121871.5222916363,1129014.959411841,1131220.7239000222,1110011.2712603856,1147980.8145481334,1192687.4225362556
2019-05-13,1362557.8533500517,1148099.6528548468,1041689.2245477252,1189958.1308650468,1246639.675587877,1149463.0895295455,1138564.9990231213,1143318.1091609655,1141914.7031968932,1120358.9907638326,1162732.8690601564,1151435.2200058617
2019-05-14,1381502.8969137254,1165201.6411392416,1053753.1887439406,1210071.0480107632,1257918.9427072464,1155189.213157271,1144749.146733916,1151412.6266577363,1153484.7950913375,1133974.4308653588,1178737.9245084475,1163658.390510462
2019-05-15,1412593.2729757514,1182744.1935604056,1064119.403840526,1222776.5428913187,1270426.512953157,1166762.077173326,1161421.1907237282,1161226.5714536342,1158640.6399616816,1143898.1753784334,1192282.8703033687,1179594.9078925087
2019-05-16,1390733.1123628728,1162227.6725046544,1055046.6584904566,1214125.1629195795,1264529.6100844012,1161929.0657394233,1152530.087666625,1151913.1854196931,1153538.6763852946,1135577.0552633891,1183401.6139239047,1191682.8982620947
2019-05-17,1374164.4565328248,1158303.5446576753,1043658.9292448597,1187561.782138096,1246267.1729979732,1139603.0113158599,1138163.450911954,1126318.0581186486,1137843.6028024203,1118854.1554297835,1164531.031531373,1179662.5363416555
2019-05-20,1384579.5631879778,1168435.5412744468,1061709.5481127424,1206635.0240255632,1261166.7871595728,1163505.3173173917,1155524.8755299302,1148157.929906424,1158196.0865296773,1138229.6889790338,1184098.4926537299,1159699.8617186286
2019-05-21,1387083.8234072558,1170205.9425968926,1057587.6191905583,1214458.8817266445,1264324.4288872932,1165033.8239854234,1155413.728172732,1167171.7301269155,1166220.9518749244,1149926.482881589,1193734.1594292147,1171383.7701854801
2019-05-22,1385710.5984304757,1160522.150010241,1032673.8405160714,1193831.8192697226,1243339.934744013,1144977.8057509207,1145245.558525161,1152226.7215843624,1146824.8243021502,1129697.26387346,1170777.2769652961,1166610.8597625466
2019-05-23,1399522.8314163287,1164145.9728526578,1030466.975847818,1200597.6316153703,1249639.4387710777,1149930.2789053242,1146780.201184152,1162461.547092836,1148111.552140081,1133634.7428988745,1179527.4244623464,1148888.4446853788
2019-05-24,1403297.6800240385,1165806.0327001554,1030787.3959855331,1200962.3775729768,1247521.334613088,1147684.0561026013,1147613.4044804429,1162904.6503879426,1145973.8737090656,1134348.518200113,1181557.855503796,1147792.6488720174
2019-05-28,1368975.2688345287,1143602.1900347946,1022170.9530499388,1190701.4412259574,1236838.9239940238,1131916.3045151047,1128917.7672132226,1147142.4717605654,1135852.8121056824,1119493.5011224363,1162963.2756052797,1144242.807779682
2019-05-29,1378745.2497336664,1150491.3178261123,1022791.5015942571,1197661.854438159,1246034.1911712247,1139520.202991898,1142783.2033570984,1157211.3289657203,1144111.2997159113,1129067.84443018,1172532.847984365,1134571.171918887
2019-05-30,1361220.369105784,1129901.686188574,1012282.8657284327,1176722.6153630596,1237081.9934026892,1123092.076521685,1121412.1198466348,1141242.3189601179,1130038.2378644017,1113520.1702467038,1156688.2104602074,1139057.9855995157
2019-05-31,1349200.698271243,1131400.4627763312,1010144.5546768542,1166005.5075066444,1216310.349274276,1113599.6714472226,1115490.2863487347,1131772.4056175882,1121922.7905474433,1097867.816585333,1134053.6539438344,1120595.1119293054
2019-06-03,1352375.2894268697,1145190.5847250745,1031390.3643095002,1211310.7466845154,1249477.002500895,1145654.0281977584,1146157.4338649542,1167994.776769306,1146571.4888389609,1125340.812045205,1163541.0247705244,1097022.8743825739
2019-06-04,1380126.962781482,1157845.664543757,1039590.732293262,1215305.850979523,1262487.4382767875,1153666.641427071,1156300.6878786762,1181898.8137404083,1152009.709526998,1131762.4949516456,1175985.548670967,1126693.3403709908
2019-06-05,1399684.564858307,1164782.5495766064,1046547.3191388308,1221673.5648032706,1273371.7768560222,1158784.1535554884,1152428.4698357158,1184142.815699183,1158479.239779116,1137734.5097014795,1186282.3303924876,1135206.3112926001
2019-06-06,1438135.321311478,1187629.5290480987,1054772.106203453,1246851.5998132129,1302210.591187126,1199802.373963433,1172074.572279334,1239621.0107867636,1167382.444154987,1149939.7939773623,1200071.1539449957,1143857.6864069581
2019-06-07,1455496.920953882,1194922.5466082934,1058597.9290445591,1243284.9678781135,1315041.691993614,1206893.4537915639,1176344.0745202997,1246368.1743795818,1177221.9047729932,1153917.255053775,1204994.6069287835,1166081.0396081633
2019-06-10,1446239.7624253472,1192254.0540847096,1055502.080547843,1243635.775215707,1305243.2471747666,1208849.7547786315,1170870.2075922391,1243561.5514214511,1171264.7029457751,1147465.1424439703,1194750.8997757484,1179387.4167483044
2019-06-11,1460105.3895222843,1195400.1447426104,1052237.4599003298,1231848.2177368025,1304860.7642585132,1211787.3312676416,1169218.7373068857,1252440.1073041537,1169259.26063212,1145619.0075670395,1194241.9070314642,1181261.3619248916
2019-06-12,1472784.8161752098,1203015.3495517562,1057679.6916666115,1233567.9147917752,1308734.7995521768,1221652.1023263922,1167877.157834355,1260052.78464457,1174779.1137222976,1148461.9300614442,1196264.4862925326,1174727.6553991989
2019-06-13,1453283.4019407472,1179675.8495358017,1047372.6528564626,1227031.3948640602,1312223.6968686122,1224016.287451247,1166458.200699403,1265901.2254640048,1168792.4677901238,1143102.117829769,1190598.2860878727,1180763.0147150601
2019-06-14,1459157.2383966069,1192280.3666168114,1055252.2701830983,1247290.9817471942,1318356.1282680964,1244710.0516227789,1176410.1177822992,1288121.5626958357,1182581.5690266981,1156997.0238917633,1202474.0742934754,1175799.8081225068
2019-06-17,1473348.819622876,1206439.8822223493,1061639.6165796604,1265474.3298485503,1333868.982254956,1249122.1166285872,1197807.1095361111,1281363.7398677743,1200782.6484040355,1172452.6782358256,1219477.9526411286,1183253.2154986288
2019-06-18,1500320.8107474537,1224194.651918254,1064840.2249785592,1278783.3353410622,1340018.793814437,1259125.9001462713,1209605.1442895248,1295031.1551265721,1205700.4939239162,1184155.1246172227,1232302.4878892105,1200370.3521177685
2019-06-19,1506726.5054083827,1226737.7483983568,1070399.8718773052,1287930.7735687115,1353334.6965300988,1280410.1117661223,1218842.8995698763,1318118.819221116,1214827.4004137723,1197157.826774164,1244663.1635551394,1205454.6144019275
2019-06-20,1497559.2963474232,1227478.1403648362,1083591.5971599787,1287057.197366728,1347971.4666804995,1289346.6075109688,1214692.382856444,1326011.158112408,1217741.5602227345,1197730.9698366416,1243068.3258230246,1216508.066055109
2019-06-21,1481891.2740674233,1218183.263568768,1083499.0304372676,1284750.390844681,1341202.6758563598,1274962.4613405317,1206481.425515474,1313701.3275000113,1208956.2608192177,1189931.177527789,1234306.1169535222,1215050.7151957978
2019-06-24,1462046.274202187,1209240.9222379113,1077636.2899395146,1261691.8214592894,1323391.9163641995,1267064.6313423226,1194701.0503875196,1312594.15807262,1188538.1218002927,1166821.6126693701,1207252.858886297,1214145.2155520562
2019-06-25,1457694.0349398095,1205914.3656734645,1074138.9050418036,1274770.9733164047,1318587.0576662875,1269705.6437259903,1186966.0169701292,1308718.6876706507,1183163.9536308204,1163375.9932474594,1205792.3088811822,1193475.0905461262
2019-06-26,1465484.4070936595,1216664.9306648492,1086398.647373774,1293842.7822699135,1329639.7616038711,1270652.849129794,1192687.4132898813,1311479.564628234,1194550.0738645336,1175757.6693982496,1219227.3612725746,1199057.6232768372
2019-06-27,1470612.724466137,1208963.651819637,1087329.48156431,1303979.6376720287,1345348.4736377674,1296300.6410629689,1209498.3789954248,1349141.4477282988,1197945.2606857398,1178744.1072194348,1221696.6353043527,1203773.9591628565
2019-06-28,1490244.7939367977,1223494.629236089,1093499.9776838147,1322501.3823707288,1358438.4632690912,1305332.7516207811,1217885.5250282064,1359825.8696465597,1218095.7288961406,1200614.8086605698,1245900.474396055,1205979.675232988
2019-07-01,1499917.6309437854,1228554.6810624218,1096953.8671023292,1323029.7853014793,1343269.625813398,1297419.1960293818,1212441.2086566447,1360981.402411038,1221177.0253577821,1203321.8380464986,1249616.4135088532,1221238.6031478164
2019-07-02,1516057.1623047255,1239863.6491729757,1091702.0980285504,1338525.609321736,1356390.3747675724,1316812.420840036,1224292.7471401761,1382090.211431047,1233116.3340371,1217468.6248651808,1265753.8559553775,1226219.0047149542
2019-07-03,1517848.2909788124,1237658.9984757146,1074421.3005493148,1339126.0955970336,1359166.5750544884,1320452.1710636248,1212242.047714478,1381697.041290919,1231621.7308308305,1212553.7600303066,1263903.8383491777,1235316.8350622728
2019-07-05,1505531.7364203937,1222625.645475639,1067617.5190688407,1331788.0364550813,1352211.916544192,1310865.3187652202,1206782.143463015,1370161.3255569139,1225033.2375856873,1205800.029685734,1258390.1090299594,1232740.1220628258
2019-07-08,1520209.0203753004,1235398.4351801963,1072720.536644404,1343528.5226040524,1353868.740633692,1317963.6752676927,1213852.1408274272,1377975.2945252927,1230208.9745581462,1213269.0287932288,1265958.881380503,1224013.365408102
2019-07-09,1517337.7237930498,1233401.2835815572,1081959.9193208597,1350031.7844526789,1361723.3103409146,1315774.5820703383,1219006.3274421787,1363610.239115341,1238228.0090184326,1219370.4334840816,1275726.3610408155,1230470.001601282
2019-07-10,1516855.928468162,1230591.5488723489,1081563.9904277474,1345135.3319715313,1360821.2352451128,1296233.0702461244,1216754.236550272,1334460.7241492274,1239928.9100661876,1219745.60331071,1282413.6175717711,1242502.9526995418
2019-07-11,1509187.559667504,1237338.7609312488,1082012.1833604223,1307523.9870323797,1331079.9527762285,1182155.0551472078,1224068.246218356,1151815.2258316616,1245475.116022061,1222475.7781396275,1285566.937481142,1241462.1961575064
2019-07-12,1507553.0547875867,1236697.9237909566,1081778.1978089274,1297215.4316766718,1328623.9139934622,1171618.0810455051,1221536.1632269071,1143774.8330231758,1240061.907771876,1216153.2830276543,1276611.9916706537,1248766.2989552058
2019-07-15,1492799.1260376025,1226729.759494634,1068994.1548633808,1294526.2697199243,1324752.469510704,1167411.9874461223,1222432.0650143824,1143021.2218614074,1235378.866628535,1210957.6041681385,1269821.7035569313,1252490.6229816056
2019-07-16,1499630.4281463814,1219624.996420564,1062433.4670805659,1289256.573739793,1325367.5987669365,1166418.311678737,1215554.0415837828,1143344.0162815272,1225719.0558493373,1206719.8593792901,1268297.3264236902,1246225.7414603538
2019-07-17,1519292.745213902,1210535.4256345583,1068020.5578068472,1246493.369626307,1330669.6827842277,1163023.6161011474,1211663.4839468857,1132046.2699422163,1212492.5633618166,1186039.3732895378,1247806.9313805923,1240201.3592934462
2019-07-18,1487464.99883805,1187232.214744605,1059997.7063298414,1228173.8070165424,1317559.8184012931,1149560.8910821152,1200254.6286247785,1113792.0466932016,1196966.711148021,1168816.130594926,1229866.5239823496,1242617.713802237
2019-07-19,1505275.3839452928,1193623.4048974416,1063656.78870121,1235188.9221375296,1325123.2424184904,1161128.191365602,1201364.6856878917,1130995.9975801292,1196485.3451728616,1166455.4911226917,1228936.1648696389,1231733.9857597975
2019-07-22,1501931.9809096854,1209407.1244491392,1083867.2556259588,1231686.305636778,1337274.1982133898,1178163.1852175987,1203925.217777067,1153544.8792106756,1196775.405279408,1165741.1211209432,1222253.5618687437,1242773.3897328498
2019-07-23,1528952.8326956271,1237165.1230784252,1103562.431877809,1252751.7242871632,1342883.8014933497,1180953.6662320327,1216655.6196459555,1154227.0545549816,1222758.9257423251,1187784.6136232198,1245705.3572686727,1250545.9020614165
2019-07-24,1520994.9601747573,1227359.7279997664,1094683.3457266516,1252646.802512104,1335077.765317378,1161851.0169821053,1206324.871835689,1134415.9766022358,1204994.315808155,1175171.2489607292,1232660.241658909,1259357.558903151
2019-07-25,1531463.4650768044,1240283.1704835757,1099783.6703091506,1263632.6363948358,1340156.024930086,1169778.4233462806,1206793.7509385883,1143036.317081048,1217682.5077349003,1189840.9596936922,1247421.9674098361,1246664.366838816
2019-07-26,1531183.4785592102,1236225.507546646,1093210.7041166476,1257830.4876698907,1333676.455449333,1173796.054658922,1201242.5032705795,1154498.5002012753,1214017.8949477517,1184012.4567408059,1241189.103017542,1260354.3300860932
2019-07-29,1506445.4673148044,1225498.6708026745,1097169.8211109005,1247752.0393422989,1318489.7274710953,1169120.8623752568,1201717.5199984054,1140628.4048342484,1206011.1955677904,1173872.480458839,1225796.6664624317,1255972.8356247938
2019-07-30,1502572.403777235,1205026.6456534697,1093983.1255274548,1244998.1571561336,1311057.1031988715,1168419.0852949945,1189178.6384635833,1136389.8954106316,1197371.1208939226,1164548.6769219753,1218697.1993518823,1250217.3552256066
2019-07-31,1511878.9344024535,1204298.4736578264,1099620.1366815988,1241528.1163260143,1297850.0431551356,1161202.49073983,1206549.1656678452,1141347.3562135682,1182700.6790811364,1157814.519128572,1211042.6453554232,1233916.0587398754
2019-08-01,1485660.773805606,1191112.54771023,1090014.0065630137,1230639.3007936676,1288523.16106937,1148075.0473434487,1197166.1402466595,1125942.0717695446,1171014.4592175249,1144953.056253725,1193521.3813427123,1226428.1078880257
2019-08-02,1418473.249706129,1135324.4135377884,1052157.4208814176,1191817.0179324925,1249670.6640083676,1108721.6598220335,1159984.0999153543,1092500.6457434373,1137068.0530720598,1108016.1859762478,1153346.8361328067,1209394.2594270296
2019-08-05,1455237.1008272571,1162366.6879977027,1069997.4130522464,1208770.3608660335,1266971.174479623,1120989.5468691136,1173231.3424391411,1103942.250431109,1150820.9789647076,1121076.4282623096,1168193.416113767,1165829.4863415866
2019-08-06,1476461.7115321443,1162860.1896512648,1076661.6235559357,1204894.067655983,1269861.5517388375,1127256.6885222883,1171558.1169267783,1108060.20484052,1152994.957883244,1123351.5126303935,1171513.4204645897,1182435.686573074
2019-08-07,1563263.3932672793,1219825.7898143781,1100641.6004224217,1235952.4748557282,1304516.1461285655,1153049.9944312875,1202443.1694755817,1128441.8224085774,1184266.0561498532,1154563.6935802097,1204975.2711954953,1187243.2172350143
2019-08-08,1561979.148928853,1207399.4337045343,1088560.347872775,1219064.542656306,1291403.907595296,1142966.4308351397,1192972.5088749689,1112568.3154960098,1174340.0395751726,1142232.9314550275,1194410.3467605938,1214429.7770287727
2019-08-09,1493606.5554908975,1159217.1406896466,1076004.0268532347,1213392.9683482207,1276866.970341084,1132084.9491989457,1178605.524029389,1099066.2424015307,1161430.9591376758,1129482.0349240936,1182096.3826168582,1202079.2562436564
2019-08-12,1524109.4264468763,1179830.8981934376,1084932.157713719,1233532.8469725142,1299862.7073243973,1154540.7589975588,1201361.4180639717,1115014.6956906847,1176917.1644893428,1145184.135644207,1197513.534251331,1188780.7857212932
2019-08-13,1480533.1552768468,1144789.6290483596,1044529.1433185842,1189603.8894737777,1261979.9872584206,1117674.3112281766,1164923.6375352072,1081042.3990986536,1144553.0902278475,1110936.3099365775,1158733.4638417033,1214951.6905653786
2019-08-14,1476032.771599626,1140101.5788151145,1048119.3518845144,1186429.1731353612,1267151.9339057386,1116264.6267165635,1166741.497931984,1079957.1359812801,1145810.1700920071,1111305.8731271976,1159897.6854734858,1177532.2785751692
2019-08-15,1503500.3051930964,1162763.0438483597,1066161.6210090164,1209616.140456542,1283012.7154417033,1126446.5571108717,1187964.8884277144,1088236.635081356,1165119.8717030059,1132342.6368225154,1182449.3019683512,1176708.531823983
2019-08-16,1492586.4481339816,1164222.9212777521,1079607.579931494,1231893.5595867631,1296558.3510693465,1140183.522722648,1200961.970292207,1098291.9151193306,1178232.4254960269,1143858.2459126504,1192283.1748429171,1195451.2076475879
2019-08-19,1499829.495066508,1156721.054561247,1073229.0388543294,1216594.210854953,1289441.005460154,1129850.4446659433,1186220.8877427198,1084736.4485444466,1166916.0481413305,1129426.6173943153,1179123.956872125,1213563.503420802
2019-08-20,1528788.6235654692,1171460.2124915817,1084594.612153932,1225152.2077837859,1299986.9062495693,1148164.5194467683,1200974.9139457243,1104520.482693806,1167204.4939145974,1135599.1408507344,1188648.1123021517,1204940.53071982
2019-08-21,1517203.0147043543,1164400.3910400723,1081278.1003300087,1219457.3960292633,1297626.0825098946,1143508.6890547166,1192836.5763155003,1097745.559719876,1162598.7874455163,1130939.2227620883,1185107.281075279,1215748.8004586145
2019-08-22,1477333.4986898156,1130113.520331543,1054276.9212085768,1190064.732518743,1262782.1373716444,1103855.7633993186,1161284.9017606978,1062119.451919246,1135489.2743157537,1105991.8924322657,1164403.9879936709,1211694.3175675375
2019-08-23,1497654.5509538867,1133411.219386907,1059808.924871494,1209058.9937512367,1279449.577885135,1113437.57772481,1171285.7797342415,1072509.520586934,1147343.431428698,1116793.0980361183,1178260.7237473151,1173580.044372246
2019-08-26,1483348.607091642,1120300.106798469,1051524.6266502095,1199345.2480245812,1279865.2208777189,1113346.9799721597,1164019.4044349645,1080797.6274330262,1143364.6160414412,1109068.4994328332,1168013.8502741433,1190877.9585143602
2019-08-27,1474080.5175343284,1120630.3009683446,1051206.3543918272,1199852.8734728117,1279493.8447224996,1115399.598636316,1169434.9753668548,1071799.4652829175,1152662.0078851676,1114647.037408222,1168666.2622562074,1189464.5930141422
2019-08-28,1484022.034378529,1130961.8033121084,1055644.8916403938,1214985.9615883082,1295643.5916348465,1131343.2294875742,1183927.2434353118,1085841.0178330706,1164256.196873161,1126295.3652919387,1180003.96744314,1192902.8202982377
2019-08-29,1472308.3237511748,1128853.4235187792,1057181.779312614,1207086.3790383849,1295126.1320472916,1122413.3862122565,1182338.3210709894,1074396.6018658406,1161284.9212183594,1118924.0698122715,1168322.1597084848,1210889.377819803
2019-08-30,1449634.3377439845,1110233.3409652533,1051891.2454908416,1189279.0089930564,1276912.248252265,1097626.474235766,1168662.1041838315,1043067.6457184915,1147065.344337104,1106459.6554222277,1155892.3688019891,1209111.3099791803
